# DDS,RB1A,RB2,RB3,RB4,RB1B,,RB1A',RB1B'
0.9195979899497487,0.9450138498299037,0.9897588329348792,0.9195979899497487,1.05,1.05,0.9195979899497487,0.9450138498299037,1.05
0.9246231155778895,0.948334504471202,0.9904251636627527,0.9246231155778895,1.05,1.05,0.9246231155778895,0.948334504471202,1.05
0.9296482412060302,0.9516551591125004,0.9910914943906262,0.9296482412060302,1.05,1.05,0.9296482412060302,0.9516551591125004,1.05
0.9346733668341709,0.9549758137537988,0.9917578251184997,0.9346733668341709,1.05,1.05,0.9346733668341709,0.9549758137537988,1.05
0.9396984924623115,0.9584322336821097,0.9923298281437741,0.9396984924623115,1.05,1.05,0.9396984924623115,0.9584322336821097,1.05
0.9447236180904522,0.9624920548860326,0.992482596935275,0.9447236180904522,1.05,1.05,0.9447236180904522,0.9624920548860326,1.05
0.949748743718593,0.9665518760899555,0.9926353657267757,0.949748743718593,1.05,1.05,0.949748743718593,0.9665518760899555,1.05
0.9547738693467337,0.9706116972938784,0.9927881345182764,0.9547738693467337,1.05,1.05,0.9547738693467337,0.9706116972938784,1.05
0.9597989949748744,0.9746256839458148,0.9929404277647694,0.9597989949748744,1.05,1.05,0.9597989949748744,0.9746256839458148,1.05
0.964824120603015,0.9783111896418488,0.9930893129387071,0.964824120603015,1.05,1.05,0.964824120603015,0.9783111896418488,1.05
0.9698492462311558,0.9819966953378829,0.9932381981126446,0.9698492462311558,1.05,1.05,0.9698492462311558,0.9819966953378829,1.05
0.9748743718592965,0.985682201033917,0.9933870832865821,0.9748743718592965,1.05,1.05,0.9748743718592965,0.985682201033917,1.05
0.9798994974874372,0.9892877332674906,0.993656315980873,0.9798994974874372,1.05,1.05,0.9798994974874372,0.9892877332674906,1.05
0.9849246231155779,0.9916670057433371,0.995770877320582,0.9849246231155779,1.05,1.05,0.9849246231155779,0.9916670057433371,1.05
0.9899497487437187,0.9940462782191837,0.9978854386602911,0.9899497487437187,1.05,1.05,0.9899497487437187,0.9940462782191837,1.05
0.9949748743718593,0.9964255506950301,1.0,0.9949748743718593,1.05,1.05,0.9949748743718593,0.9964255506950301,1.05
1.0,1.0,1.05,1.0,1.05,1.05,1.0,1.0,1.05
